open_time;open;high;low;close;up down;up down volume;volume;close_time;quote_volume;trades;taker_base_volue;taker_quote_volume;ignore;acc_volum;price diff;10xprice diff;10 mins acc volume;10mins acc price diff;;;10 mins acc volume;10mins acc price diff
1.60723E+12;19134.02;19150.46;19133.42;19150.12;1;7.197049;7.197049;1.60723E+12;137751.9066;328;3.761108;71984.6044;0;-21.739183;16.1;161;-29.286113;13.66;;;2.14109;-11.54
1.60723E+12;19150.12;19151.76;19138.11;19143.25;-1;-8.340073;8.340073;1.60723E+12;159662.8499;359;2.477615;47430.21915;0;-30.079256;-6.87;-68.7;-21.037207;19.27;;;2.505273;14.98
1.60723E+12;19144.36;19156.39;19144.36;19156.38;1;4.662764;4.662764;1.60723E+12;89297.30319;212;2.339907;44811.96934;0;-25.416492;13.13;131.3;-23.884451;25.86;;;3.216498;5.63
1.60723E+12;19156.38;19169.7;19156.38;19169.06;1;7.337141;7.337141;1.60723E+12;140600.8659;329;1.933385;37050.79104;0;-18.079351;12.68;126.8;-41.487455;-4.41;;;3.393221;-14.49
1.60723E+12;19169.07;19171.99;19159.25;19159.25;-1;-6.218245;6.218245;1.60723E+12;119174.4398;335;3.84338;73659.93284;0;-24.297596;-9.81;-98.1;-26.550574;6.76;;;3.715914;0.09
1.60723E+12;19159.26;19169.27;19158.27;19168.01;1;8.507999;8.507999;1.60723E+12;163053.0058;337;3.734763;71572.5691;0;-15.789597;8.76;87.6;-41.164106;8.98;;;3.828136;24.75
1.60723E+12;19168.01;19170.01;19158.27;19160.47;-1;-5.641826;5.641826;1.60723E+12;108130.4871;329;3.306522;63370.55397;0;-21.431423;-7.54;-75.4;-39.93697;0.85;;;4.196191;18.88
1.60723E+12;19160.48;19165.81;19159.51;19163.81;1;3.119754;3.119754;1.60723E+12;59783.24776;164;0.879364;16851.51832;0;-18.311669;3.34;33.4;-20.120026;14.26;;;4.511319;17.23
1.60723E+12;19163.82;19164.65;19160.27;19163.43;-1;-3.377234;3.377234;1.60723E+12;64716.46458;159;0.605048;11594.52962;0;-21.688903;-0.38;-3.8;-38.672086;5.36;;;4.596819;19.26
1.60723E+12;19163.26;19163.26;19137.03;19154.26;-1;-29.090401;29.090401;1.60723E+12;557088.4126;577;12.457303;238548.6037;0;-50.779304;-9.17;-91.7;-43.204276;2.18;;;6.485147;-10.27
1.60723E+12;19154.26;19154.26;19146.38;19147.68;-1;-7.443041;7.443041;1.60723E+12;142540.0419;214;2.085514;39942.77905;0;-58.222345;-6.58;-65.8;-2.68928;16.01;;;6.836397;-7.54
1.60723E+12;19147.68;19178.64;19145.5;19169.39;1;15.445955;15.445955;1.60723E+12;296027.4353;460;11.367618;217841.9219;0;-42.77639;21.71;217.1;-13.712253;15.65;;;7.192636;-4.45
1.60723E+12;19169.39;19176.18;19166.89;19169.11;-1;-11.187317;11.187317;1.60723E+12;214477.7185;397;3.356363;64347.42105;0;-53.963707;-0.28;-2.8;-20.109069;-2.52;;;7.891087;9.66
1.60723E+12;19169.11;19173.13;19151.97;19151.97;-1;-12.94024;12.94024;1.60723E+12;247993.6796;501;6.936783;132932.1775;0;-66.903947;-17.14;-171.4;-18.161766;-5.32;;;7.975737;4.14
1.60723E+12;19152;19177.61;19133.5;19175.82;1;22.274022;22.274022;1.60723E+12;426564.2215;899;11.769067;225350.794;0;-44.629925;23.85;238.5;-12.826124;11.63;;;8.10533;5.27
1.60723E+12;19175.82;19182;19163;19168.23;-1;-20.831777;20.831777;1.60723E+12;399483.0644;799;10.387432;199185.8963;0;-65.461702;-7.59;-75.9;-45.859213;-19.83;;;8.700412;19.17
1.60723E+12;19167.76;19173.26;19156.87;19168.86;1;9.735135;9.735135;1.60723E+12;186585.4939;451;6.784899;130031.5976;0;-55.726567;0.63;6.3;-43.959908;-16.42;;;9.085083;18.53
1.60723E+12;19168.86;19175;19164.01;19174.73;1;14.175118;14.175118;1.60723E+12;271746.3514;575;7.498623;143753.5201;0;-41.551449;5.87;58.7;-43.132758;-15.63;;;10.205002;19.6
1.60723E+12;19174.73;19175.05;19162.95;19169.17;-1;-15.432306;15.432306;1.60723E+12;295830.316;392;4.039871;77437.1127;0;-56.983755;-5.56;-55.6;-65.961445;-23.14;;;10.65595;-13.34
1.60723E+12;19169.18;19170.28;19165.32;19165.61;-1;-7.909424;7.909424;1.60723E+12;151608.1254;428;3.51165;67314.37418;0;-64.893179;-3.56;-35.6;-37.966263;-2.66;;;11.894516;5.39
1.60723E+12;19165.61;19170.28;19162.78;19170.27;1;11.424595;11.424595;1.60723E+12;218960.1604;327;3.367011;64536.71813;0;-53.468584;4.66;46.6;-13.760713;6.08;;;12.788351;19.25
1.60723E+12;19169.71;19169.71;19161.01;19163.33;-1;-18.466014;18.466014;1.60723E+12;353915.7013;562;5.612022;107564.6847;0;-71.934598;-6.94;-69.4;-20.218774;1.79;;;13.895532;28.55
1.60723E+12;19163.33;19167.81;19163.32;19166.87;1;9.049139;9.049139;1.60723E+12;173429.6844;283;6.349874;121699.5329;0;-62.885459;3.54;35.4;-11.81699;8.66;;;14.843606;4.65
1.60723E+12;19166.87;19166.87;19160.25;19163.79;-1;-9.240014;9.240014;1.60723E+12;177064.5459;416;3.49887;67045.68849;0;-72.125473;-3.08;-30.8;-10.139583;20.04;;;15.78205;11.45
1.60724E+12;19163.8;19167.79;19163.16;19163.6;-1;-7.604598;7.604598;1.60724E+12;145740.7207;318;4.519303;86613.35634;0;-79.730071;-0.19;-1.9;-25.216319;18.45;;;16.146818;40.25
1.60724E+12;19163.51;19163.53;19148.01;19155.99;-1;-10.759067;10.759067;1.60724E+12;206079.8436;585;4.096492;78468.5915;0;-90.489138;-7.61;-76.1;12.788351;19.25;;;17.753603;21.4
1.60724E+12;19155.99;19157.76;19148.76;19151.81;-1;-18.932472;18.932472;1.60724E+12;362613.5276;505;3.623015;69390.35029;0;-109.42161;-4.18;-41.8;36.735868;34.05;;;20.604526;-50.6
1.60724E+12;19151.79;19153.45;19146.79;19153.23;1;10.562285;10.562285;1.60724E+12;202286.4555;366;2.027916;38840.08497;0;-98.859325;1.42;14.2;33.045147;35.24;;;20.923212;-46.77
1.60724E+12;19153.22;19153.22;19146.71;19151.59;-1;-8.653569;8.653569;1.60724E+12;165717.8381;387;2.000714;38312.35648;0;-107.512894;-1.64;-16.4;33.802744;35.69;;;21.169944;12.11
1.60724E+12;19151.59;19166.63;19151.59;19166.51;1;12.562876;12.562876;1.60724E+12;240718.7666;603;9.79699;187714.5072;0;-94.950018;14.92;149.2;55.223253;37.67;;;21.422266;10.21
1.60724E+12;19166.5;19172.5;19163.46;19171.69;1;16.296126;16.296126;1.60724E+12;312381.3728;490;13.764306;263848.2816;0;-78.653892;5.18;51.8;54.803482;30.88;;;21.781753;33.68
1.60724E+12;19171.69;19174.43;19168.4;19172.06;1;4.966534;4.966534;1.60724E+12;95218.71522;493;2.892895;55461.32503;0;-73.687358;0.37;3.7;69.054185;42.22;;;22.409472;-7.18
1.60724E+12;19172.05;19172.06;19169.74;19171.99;-1;-10.06423;10.06423;1.60724E+12;192940.3493;269;5.118959;98133.33101;0;-83.751588;-0.07;-0.7;48.475205;36.47;;;22.468624;-24.56
1.60724E+12;19171.99;19194.98;19171.51;19186.91;1;10.726546;10.726546;1.60724E+12;205758.585;614;7.295376;139936.577;0;-73.025042;14.92;149.2;46.328944;23.09;;;22.533757;34.31
1.60724E+12;19186.9;19191;19174.91;19182.24;-1;-24.31675;24.31675;1.60724E+12;466484.9795;643;15.868499;304412.5013;0;-97.341792;-4.67;-46.7;42.713304;16.27;;;24.53627;-24.52
1.60724E+12;19182.24;19190;19177.01;19182.85;1;30.400072;30.400072;1.60724E+12;583229.2834;486;12.887034;247238.8308;0;-66.94172;0.61;6.1;73.423773;26.95;;;25.789788;3.52
1.60724E+12;19182.85;19190.29;19182.84;19190.04;1;13.18845;13.18845;1.60724E+12;253040.2858;434;5.48871;105301.209;0;-53.75327;7.19;71.9;61.25418;29;;;26.061466;-55.07
1.60724E+12;19190.04;19190.55;19186.56;19187.05;-1;-22.623193;22.623193;1.60724E+12;434094.5432;840;7.393155;141859.3753;0;-76.376463;-2.99;-29.9;61.499115;22.99;;;26.932732;21.91
1.60724E+12;19187.9;19193.11;19185.46;19188.92;1;11.319882;11.319882;1.60724E+12;217216.089;479;9.977419;191456.0531;0;-65.056581;1.87;18.7;99.839519;29.13;;;27.369426;10.34
1.60724E+12;19188.96;19194.93;19180.71;19189.26;1;12.76694;12.76694;1.60724E+12;244956.3312;477;8.342616;160057.8267;0;-52.289641;0.34;3.4;81.682809;18.15;;;27.730857;29.14
1.60724E+12;19189.25;19197.41;19187.44;19197.39;1;12.143105;12.143105;1.60724E+12;233075.368;465;7.417546;142363.3257;0;-40.146536;8.13;81.3;76.689201;18.14;;;29.725909;16.18
1.60724E+12;19197.38;19213.91;19197.38;19213.91;1;30.546829;30.546829;1.60724E+12;586595.0074;701;26.333205;505665.8383;0;-9.599707;16.52;165.2;60.132139;7.94;;;30.703008;2.52
1.60724E+12;19213.91;19213.92;19207.5;19208.53;-1;-15.612446;15.612446;1.60724E+12;299923.6572;459;8.426931;161887.86;0;-25.212153;-5.38;-53.8;43.853855;-7.09;;;31.548592;0.12
1.60724E+12;19208.53;19208.88;19191.04;19195.08;-1;-12.210491;12.210491;1.60724E+12;234445.7361;575;4.250541;81605.2731;0;-37.422644;-13.45;-134.5;75.732428;10.9;;;33.045147;35.24
1.60724E+12;19195.08;19204.47;19192.91;19203.18;1;7.110906;7.110906;1.60724E+12;136509.1184;419;4.450136;85426.10416;0;-30.311738;8.1;81;64.477574;21.99;;;33.347201;2.14
1.60724E+12;19203.19;19209.2;19203.18;19209.19;1;6.393719;6.393719;1.60724E+12;122793.5753;337;3.118344;59890.68796;0;-23.918019;6.01;60.1;43.776118;13.1;;;33.802744;35.69
1.60724E+12;19209.19;19213.53;19205.26;19211.85;1;18.230479;18.230479;1.60724E+12;350199.5644;447;5.677341;109057.1268;0;-5.68754;2.66;26.6;49.54688;11.17;;;34.311479;6.03
1.60724E+12;19211.84;19213.93;19205.96;19213.03;1;13.433385;13.433385;1.60724E+12;258065.6;464;7.570046;145425.9665;0;7.745845;1.18;11.8;48.999631;9.82;;;34.579625;-6.47
1.60724E+12;19213.03;19219.67;19212.68;19216.18;1;15.717211;15.717211;1.60724E+12;302024.5567;562;9.786032;188050.8112;0;23.463056;3.15;31.5;14.843606;4.65;;;36.328264;6.21
1.60724E+12;19216.18;19216.77;19205;19207.07;-1;-6.836828;6.836828;1.60724E+12;131349.5638;575;2.199045;42249.36871;0;16.626228;-9.11;-91.1;-14.684206;-10.33;;;36.735868;34.05
1.60724E+12;19207.08;19211.48;19204.65;19207.4;1;7.773332;7.773332;1.60724E+12;149307.1391;404;4.668003;89660.24891;0;24.39956;0.33;3.3;3.216498;5.63;;;39.536886;38.77
1.60724E+12;19207.4;19212.58;19205.32;19205.33;-1;-4.413957;4.413957;1.60724E+12;84792.81223;339;1.7157;32958.12167;0;19.985603;-2.07;-20.7;-28.448179;2.73;;;41.008386;23.27
1.60724E+12;19205.32;19207.68;19203.35;19206.82;1;14.268545;14.268545;1.60724E+12;274019.603;372;7.65475;147000.5093;0;34.254148;1.49;14.9;-35.435545;3.13;;;42.713304;16.27
1.60724E+12;19206.8;19221.73;19205.9;19219.43;1;16.266127;16.266127;1.60724E+12;312514.895;506;9.872383;189686.5462;0;50.520275;12.61;126.1;-66.583734;-8.81;;;43.460359;5.11
1.60724E+12;19219.43;19224.46;19215.27;19217.07;-1;-23.465345;23.465345;1.60724E+12;451025.8625;511;13.4523;258566.1202;0;27.05493;-2.36;-23.6;-65.322787;-14.72;;;43.558298;18.82
1.60724E+12;19217.08;19224.13;19215;19216.28;-1;-13.59055;13.59055;1.60724E+12;261215.9443;566;5.977326;114890.9792;0;13.46438;-0.79;-7.9;-50.739223;-17.74;;;43.776118;13.1
1.60724E+12;19216.28;19224.66;19216.27;19220.36;1;12.164481;12.164481;1.60724E+12;233817.2376;378;4.146917;79707.52662;0;25.628861;4.08;40.8;-42.733618;-20.6;;;43.853855;-7.09
1.60724E+12;19220.36;19221.67;19204.15;19221.67;1;17.68323;17.68323;1.60724E+12;339794.8609;484;8.502473;163395.0223;0;43.312091;1.31;13.1;-58.302742;-26.09;;;44.130899;-23.42
1.60724E+12;19221.67;19221.68;19212.51;19217.68;-1;-20.72264;20.72264;1.60724E+12;398234.9333;534;13.476004;258975.6487;0;22.589451;-3.99;-39.9;-87.335603;-34.87;;;44.274467;16.28
1.60724E+12;19217.67;19217.67;19203.38;19205.85;-1;-13.810601;13.810601;1.60724E+12;265276.2556;596;2.525692;48511.03631;0;8.77885;-11.83;-118.3;-54.092363;-26.72;;;44.650212;-2.55
1.60724E+12;19205.81;19212.71;19205.76;19212.7;1;11.063876;11.063876;1.60724E+12;212511.6076;393;5.332795;102431.002;0;19.842726;6.85;68.5;-48.714854;-22.23;;;44.66137;39.89
1.60724E+12;19211.8;19214.87;19206.06;19210.13;-1;-23.891345;23.891345;1.60724E+12;458941.9339;672;6.32698;121530.5817;0;-4.048619;-2.57;-25.7;-45.383853;-28.12;;;46.235379;20.22
1.60724E+12;19210.13;19214.39;19205.93;19208.46;-1;-11.401323;11.401323;1.60724E+12;219013.7375;364;5.731646;110097.8362;0;-15.449942;-1.67;-16.7;22.468624;-24.56;;;46.328944;23.09
1.60724E+12;19208.46;19208.46;19197.37;19198.01;-1;-16.879644;16.879644;1.60724E+12;324109.6909;558;8.369342;160712.7777;0;-32.329586;-10.45;-104.5;24.53627;-24.52;;;46.365703;11.29
1.60724E+12;19198.01;19205.33;19193.42;19204.71;1;17.527074;17.527074;1.60724E+12;336494.6317;429;8.555936;164276.2595;0;-14.802512;6.7;67;79.173081;4.15;;;47.880617;9.21
1.60724E+12;19204.7;19204.7;19193.4;19199.33;-1;-8.881781;8.881781;1.60724E+12;170518.9446;398;4.2793;82159.07074;0;-23.684293;-5.38;-53.8;89.750427;8.59;;;48.475205;36.47
1.60724E+12;19199.34;19199.34;19194.15;19195.68;-1;-5.584945;5.584945;1.60724E+12;107214.8131;259;3.30212;63389.99047;0;-29.269238;-3.65;-36.5;82.537904;-0.08;;;48.999631;9.82
1.60724E+12;19195.68;19196.38;19191.75;19194.27;-1;-3.404643;3.404643;1.60724E+12;65350.00604;465;0.801873;15391.52447;0;-32.673881;-1.41;-14.1;76.339328;-19.54;;;49.021149;-38.76
1.60724E+12;19194.27;19194.27;19186.8;19186.8;-1;-11.349631;11.349631;1.60724E+12;217797.709;372;4.267282;81891.55051;0;-44.023512;-7.47;-74.7;94.605016;-7.97;;;49.54688;11.17
1.60724E+12;19186.59;19191;19186.45;19190.96;1;12.5206;12.5206;1.60724E+12;240249.7222;399;6.94799;133323.731;0;-31.502912;4.16;41.6;89.610129;-6.92;;;50.293289;-22.52
1.60724E+12;19190.96;19190.97;19183.62;19183.62;-1;-8.433092;8.433092;1.60724E+12;161807.4814;391;3.305995;63429.88549;0;-39.936004;-7.34;-73.4;63.012762;-11.62;;;52.610896;23.95
1.60724E+12;19183.53;19186.54;19175.67;19184.58;1;14.394877;14.394877;1.60724E+12;276109.2384;547;4.79253;91929.4626;0;-25.541127;0.96;9.6;60.284376;-5.3;;;53.652896;-9.21
1.60724E+12;19185;19186;19179.92;19185.57;1;43.961132;43.961132;1.60724E+12;843250.3655;490;26.171512;501977.8488;0;18.420005;0.99;9.9;56.47326;2.5;;;54.111804;38.48
1.60724E+12;19185.57;19186.09;19181.52;19183.94;-1;-9.333677;9.333677;1.60724E+12;179054.1847;335;4.068754;78053.96294;0;9.086328;-1.63;-16.3;7.192636;-4.45;;;54.803482;30.88
1.60724E+12;19184.23;19205.41;19179.91;19202.16;1;37.757167;37.757167;1.60724E+12;724445.2875;607;23.211199;445374.2523;0;46.843495;18.22;182.2;29.725909;16.18;;;55.223253;37.67
1.60724E+12;19201.98;19214.69;19197.91;19213.3;1;28.10442;28.10442;1.60724E+12;539729.4061;777;22.663696;435247.1928;0;74.947915;11.14;111.4;3.715914;0.09;;;56.162728;16.4
1.60724E+12;19213.3;19213.31;19195.64;19199.25;-1;-16.094304;16.094304;1.60724E+12;309103.5974;479;10.548707;202591.7583;0;58.853611;-14.05;-140.5;-8.381843;-4.25;;;56.47326;2.5
1.60724E+12;19199.31;19199.32;19174.2;19176.14;-1;-11.783521;11.783521;1.60724E+12;226041.0232;478;5.269955;101094.8284;0;47.07009;-23.11;-231.1;-9.63952;9.34;;;57.36206;15.39
1.60724E+12;19176.14;19189.74;19172.3;19186.3;1;14.861045;14.861045;1.60724E+12;285033.6341;469;8.210839;157477.3119;0;61.931135;10.16;101.6;-14.081793;24.78;;;60.132139;7.94
1.60724E+12;19186.3;19186.31;19174.04;19179.88;-1;-16.344518;16.344518;1.60724E+12;313476.8567;702;8.266122;158544.5412;0;45.586617;-6.42;-64.2;-22.633128;19.07;;;60.284376;-5.3
1.60724E+12;19179.88;19183.49;19176.8;19179.34;-1;-14.076767;14.076767;1.60724E+12;270013.8571;351;4.435829;85079.3787;0;31.50985;-0.54;-5.4;-16.60969;25.35;;;61.25418;29
1.60724E+12;19179.71;19183;19176.83;19178.32;-1;-11.161478;11.161478;1.60724E+12;214080.9055;310;4.909822;94174.58713;0;20.348372;-1.02;-10.2;-6.81757;25.85;;;61.499115;22.99
1.60724E+12;19178.32;19187.67;19177.19;19187.08;1;10.583761;10.583761;1.60724E+12;203020.6873;348;6.387351;122525.8891;0;30.932133;8.76;87.6;-7.936094;21.94;;;63.012762;-11.62
1.60724E+12;19187.08;19189.71;19180.5;19181.12;-1;-5.319492;5.319492;1.60724E+12;102053.3353;307;3.480148;66766.00142;0;25.612641;-5.96;-59.6;-24.128038;12.84;;;64.477574;21.99
1.60724E+12;19181.12;19200.12;19181.12;19200.12;1;13.199596;13.199596;1.60724E+12;253337.3028;409;10.501131;201543.101;0;38.812237;19;190;-26.357147;17;;;64.787411;7.8
1.60724E+12;19200.12;19206;19195.44;19202.25;1;11.747172;11.747172;1.60724E+12;225551.9382;582;5.920366;113675.5396;0;50.559409;2.13;21.3;-30.888223;0.87;;;68.641555;70.63
1.60724E+12;19202.25;19210;19197.66;19209.05;1;16.006663;16.006663;1.60724E+12;307376.2819;390;12.165177;233603.6033;0;66.566072;6.8;68;-36.055585;2.29;;;69.054185;42.22
1.60724E+12;19209.05;19210.15;19201.53;19208.59;-1;-17.351981;17.351981;1.60724E+12;333279.5023;431;9.29627;178556.5916;0;49.214091;-0.46;-4.6;-33.846623;1.24;;;69.798046;24.16
1.60724E+12;19208.59;19210.07;19196.87;19200.92;-1;-16.225794;16.225794;1.60724E+12;311616.5662;424;4.028926;77367.55362;0;32.988297;-7.67;-76.7;-26.183625;1.41;;;73.423773;26.95
1.60724E+12;19200.86;19205.73;19200.79;19205.37;1;6.30971;6.30971;1.60724E+12;121168.3394;351;3.311548;63593.12983;0;39.298007;4.45;44.5;-23.870287;8.94;;;75.732428;10.9
1.60724E+12;19205.37;19207.35;19202.23;19205.23;-1;-10.32108;10.32108;1.60724E+12;198215.8094;307;3.021044;58018.39763;0;28.976927;-0.14;-1.4;-22.28891;14.15;;;76.339328;-19.54
1.60724E+12;19205.23;19205.23;19202.29;19205.19;-1;-4.284647;4.284647;1.60724E+12;82284.62951;251;1.229426;23610.61978;0;24.69228;-0.04;-0.4;-11.96783;14.29;;;76.689201;18.14
1.60724E+12;19205.2;19205.21;19196.87;19200.26;-1;-12.280002;12.280002;1.60724E+12;235782.0487;266;3.344255;64210.85887;0;12.412278;-4.93;-49.3;-7.683183;14.33;;;77.796753;29.45
1.60724E+12;19200.26;19200.96;19198.23;19199.92;-1;-5.608183;5.608183;1.60724E+12;107677.7254;271;1.934746;37146.24586;0;6.804095;-0.34;-3.4;4.596819;19.26;;;79.173081;4.15
1.60724E+12;19199.91;19199.92;19195.66;19198.12;-1;-7.548601;7.548601;1.60724E+12;144921.8593;330;4.383866;84163.73401;0;-0.744506;-1.8;-18;10.205002;19.6;;;81.682809;18.15
1.60724E+12;19198.12;19204.34;19198.12;19200.99;1;8.66852;8.66852;1.60724E+12;166446.4946;349;6.350016;121925.6412;0;7.924014;2.87;28.7;17.753603;21.4;;;82.537904;-0.08
1.60724E+12;19201;19209.64;19199.47;19204.54;1;6.57981;6.57981;1.60724E+12;126351.1786;316;4.465083;85740.20217;0;14.503824;3.55;35.5;9.085083;18.53;;;87.90718;7.66
1.60724E+12;19204.54;19214.66;19204.54;19210.29;1;18.215625;18.215625;1.60724E+12;349925.662;593;13.576615;260808.4245;0;32.719449;5.75;57.5;2.505273;14.98;;;89.610129;-6.92
1.60724E+12;19210.81;19211.77;19208;19210;-1;-9.688983;9.688983;1.60724E+12;186121.1838;218;1.269843;24393.69638;0;23.030466;-0.29;-2.9;-15.710352;9.23;;;89.750427;8.59
1.60724E+12;19209.89;19216.5;19209.86;19209.86;-1;-13.912456;13.912456;1.60724E+12;267299.13;504;5.269777;101250.6877;0;9.11801;-0.14;-1.4;-6.021369;9.52;;;94.605016;-7.97
1.60724E+12;19209.87;19219.52;19209.87;19219.52;1;7.891087;7.891087;1.60724E+12;151624.6119;268;1.419682;27282.78715;0;17.009097;9.66;96.6;7.891087;9.66;;;99.839519;29.13
